,날짜,제목,요약
83,2017.12.07.,"[증시브리핑] 국제유가, 美 원유재고 급증에 하락 마감","■ 경제와이드 모닝벨 '증시 브리핑' - 명민준 외신캐스터 ◇ 뉴욕 마감 뉴욕증시는 오늘 혼조세입니다. 뉴욕증시 관망세 짙었습니다. 세재개편안은 일단락됐지만, 미국도 우리나라처럼 예산안 처리에 진통을..."
84,2017.12.07.,"[이대준의 재계 프리즘] 중동 뇌관 터뜨린 트럼프, 고금리·원화강세 이어 고...",특히 국제유가 급등이 가장 우려된다. 국제유가 급등은 한국경제에 직격탄으로 작용한다. 기름 한방울 나지 않는 우리나라는 원유 수입에 절대적으로 의존할 수 밖에 없다. 그런 상황에서 중동 평화가 다시 전쟁의...
85,2017.12.01.,유가상승 여파로 석유류 가격 두달 연속 8.2% 올라,"통계청, 11월 소비자물가는 연중최저 1.3% 상승 계속된 국제유가 상승 영향으로 11월 석유류 가격이 두달 연속 8.2% 올랐다. 통계청이 1일 발표한 ‘11월 소비자물가동향’에 따르면 올들어 계속해서 2% 전후의 상승세를..."
86,2017.12.04.,뛰는 국제유가에 항공주 이륙 제동?,"양성모 기자 paperkiller@ajunews.com 국제유가가 연중 최고가를 경신하면서 항공주 주가 전망에 빨간불이 켜졌다. 4일 한국거래소에 따르면 항공주 빅2인 대한항공·아시아나항공 주가는 11월 들어 이달 1일까지 각각 2.84%, 0...."
87,2017.12.07.,[끝내주는 이슈10]1.국제유가 2%대 하락,"1.국제유가 2%대 하락 2.코스닥 1%대 '급락' 3.한전, 21조 영국원전 따내 4.원전관련주 동반 '강세' 5.삼성전자 급락 딛고 '반등' 6.금호타이어 법정관리 가능성 7.두산인프라, 밥캣 지분 매각 8.트럼프..."
88,2017.12.02.,러시아 내년 국제유가 전망 상향 조정...OPEC 감산 합의 연장에 영향,러시아 내년 국제유가 전망 상향 조정...OPEC 감산 합의 연장에 영향 러시아가 자국 예산에 포함된 국제유가 전망을 배럴당 50달러 이상으로 상향 조정키로 했다. 타스 통신 등에 따르면 막심 오레슈킨 러시아...
89,2017.11.29.,[국제유가] OPEC 정례회의 불확실성… WTI 0.2%↓,"본문 이미지 영역 국제유가 전망. /사진=머니투데이 DB 국제유가가 이번 주 예정된 석유수출국기구(OPEC) 정례회의를 둘러싼 불확실성에 하락했다. 28일(현지시간) 미국 서부텍사스원유(WTI)는 12센트, 0.2% 하락한..."
90,2017.12.04.,"11월 다섯째주 국제유가, 보합권서 등락…나프타價 전주비↓","ⓒ한국석유공사 [EBN 권영석 기자]국제유가가 새해를 앞두고 보합권을 보이는 등 등락을 반복하고 있는 가운데, 당초 예상보다 상향 조정 기류가 강하게 흐르고 있다. 석유수출국기구(OPEC)의 감산 합의가 생각보다..."
91,2017.12.04.,[글로벌 에너지] 美 에너지기업 '조용한 기술혁신'...국제유가엔 '악재(?)',"1년 전만 해도 배럴당 40달러선을 맴돌던 국제유가는 올해 9월 들어 50달러를 넘어 가파른 상승세를 타더니, 최근 중동발 지정학적 리스크와 석유수출국기구(OPEC) 감산 기대에 힘입어 60달러선까지 치솟았다. 일각에선..."
92,2017.11.29.,"국제유가, OPEC 감산 연장 불확실성에 이틀째 하락",국제유가가 이틀째 하락세를 이어갔다. 석유수출국기구(OPEC)의 정례회의를 앞두고 감산 연장 여부에 대한 우려가 나오면서다. 28일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 12월 인도분 서부텍사스산 원유(WTI)...
93,2017.12.04.,"국금센터 ""유가, 감산연장에도 불구하고 단기 조정 요인 상당해""","국제유가가 석유수출국기구의 감산연장 등에도 불구하고 단기적으로는 조정을 받을 수 있다는 전망이 나왔다. 국제금융센터는 4일 ""국제유가는 감산연장, 지정학적 리스크 등으로 강세 분위기를 유지하겠으나 미국..."
94,2017.11.30.,"국제유가 사흘째 하락, OPEC 원유 감산합의 연장 불확실",국제유가가 사흘 연속으로 떨어졌다. 석유수출국기구(OPEC) 등이 원유 감산합의를 얼마나 연장할지 불확실해 국제유가가 내린 것으로 보인다. 30일 한국석유공사에 따르면 서부텍사스산원유(WTI)는 배럴당 57.30달러에...
95,2017.12.07.,"국제 유가 급락했지만...BOA ""내년엔 유가 급등할 것""","휘발유 재고 증가에 유가 급락...BOA ""내년 유가 69달러까지 뛸 수도"" [초이스경제 이미애 기자] 6일(미국시각) 국제 유가가 전날의 반등세를 뒤로 하고 다시 급락했다. 미국 휘발유 재고가 늘어난데다 미국 달러가치..."
96,2017.12.03.,"조선업계 ""국제유가 올랐지만 턴어라운드 걱정 없어""","2일 업계에 따르면 국제유가가 40~60달러보다 높으면 채산성이 있는 것으로 판단, 해양플랜트를 비롯한 해양프로젝트 발주가 늘어나 실적 개선이 기대된다. 조선업계는 국제유가의 소폭 상승에도 채산성 증가로 인한..."
97,2017.11.22.,"국제유가, OPEC 감산논의 기대에 강세…WTI 0.7%↑",미국 텍사스 주에 있는 오일채굴장치들_AP 국제유가는 21일(현지시간) 강세를 보였다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부텍사스산 원유(WTI)는 전날보다 배럴당 0.41달러(0.7%) 상승한 56....
98,2017.11.27.,[반등하는 韓경제] 수출이 이끈 성장…금리·환율·유가 '3高'가 변수,지난달 국제유가는 두바이유 기준으로 9월보다 3.5% 상승했다. 여기에 더해 주요 산유국들이 감산 조치를 연장할 가능성까지 거론되면서 유가는 꾸준한 상승 압력을 받고 있다. 유가 상승은 수입물가를 끌어올릴 수...
99,2017.11.25.,국제 유가 상승 여파 국내 기름값 고공행진,한국석유공사는 “사우디아라비아의 감산 기간 재연장 필요성 표명과 미국 주요 지역 송유관 누유 사고 등으로 국제유가가 상승함에 따라 국내유가는 상승세를 이어갈 것”이라고 전망했다. hong77...
100,2017.11.29.,"국제유가, OPEC 회동 앞두고 하락…WTI 0.2%↓",국제유가는 28일(현지시간) 소폭 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부텍사스산 원유(WTI)는 배럴당 0.2%(0.12달러) 떨어진 57.99달러에 거래를 마쳤다. 런던 ICE 선물거래소의 내년 1월물...
101,2017.12.03.,"한은 ""셰일오일 증산에 유가상승세 완화""",[서울경제] 한국은행이 미국 셰일오일 생산량 증가에 따라 국제유가 상승세가 완화할 것으로 전망했다. 한은은 3일 ‘해외 경제 포커스’에 게재한 최근 국제유가 상승 배경 및 전망 자료에서 유가 변동폭을...
102,2017.12.07.,[특징주]국제유가 급락에 정유·화학주 약세,"간밤 국제유가가 급락하자 LG화학(051910), 롯데케미칼(011170), S-Oil 등 정유화학주가 2%대 하락세를 보이고 있다. 7일 마켓포인트에 따르면 코스피 화학 업종지수는 이날 오전 9시 48분 현재 전 거래일보다 1.35..."
103,2017.12.08.,국제유가 강세에 원유펀드 수익률도 '고공행진',[중소기업신문=이민호 기자]  국제유가가 강세를 보이면서 원유에 투자하는 펀드 수익률도 고공행진을 이어가고 있다. 8일 펀드평가사 KG제로인에 따르면 실물자산에 연동해 수익을 내는 커머더티형펀드...
104,2017.11.28.,"국제유가, OPEC 회동 앞두고 혼조…WTI 1.4%↓",국제유가는 27일(현지시간) 혼조세를 나타냈다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부텍사스산 원유(WTI)는 배럴당 1.4%(0.84달러) 떨어진 58.11달러에 거래를 마쳤다. 런던 ICE 선물거래소의 내년...
105,2017.12.01.,"현대硏 ""국제유가 80달러 되면 실질GDP 0.96% 축소""","[현대경제연구원 추정, ""국제유가 상승, 소비·투자에 부정적 영향…국내 경기의 하방 압력으로 작용""] 8일 오후 서울 시내의 한 주유소에서 휘발유가 2096원에 판매되고 있다. 2017.11.08./사진=뉴시스 30일(현지시간)..."
106,2017.12.05.,美셰일 증가에 국제유가 하락,[뉴스속보팀] 국제유가가 4일(현지시간) 1%대 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전거래일보다 배럴당 0.89달러(1.5%) 하락한 57.47달러에 거래를 마쳤다. 런던 ICE...
107,2017.12.01.,"국제유가, OPEC 감산 연장 소식에 강보합","국제유가가 강보합 수준으로 마감했다. 석유수출국기구(OPEC)의 감산 연장이 결정됐지만, 러시아의 불확실성으로 상승폭은 제한됐다. 30일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 12월 인도분 서부텍사스산..."
108,2017.12.05.,"국제유가, 미 셰일 증산 우려에 하락",[뉴욕=뉴스핌 김민정 특파원]  국제유가가 4일(현지시간) 하락했다. 석유수출국기구(OPEC)와 러시아 등 OPEC 비회원국의 감산 연장이 미국의 증산으로 이어질 것이라는 우려가 이날 유가 하락을 지지했다. 미국...
109,2017.12.05.,"국제유가, 美 원유 생산 증가 전망에 하락",[한국무역신문 = 김성욱 기자] 국제유가가 상승에 따른 차익실현 매물 출현과 미국 원유 시추기 증가 등의 영향으로 하락했다. 5일 한국석유공사에 따르면 4일(현지시간) 뉴욕상품거래소(NYMEX)에서...
110,2017.12.07.,[모닝브리핑] 하나금투 “유가 50달러 중반 웃돌기 어려울 듯”,[서울경제] -하나금융투자는 최근 OPEC의 감산연장안은 11월 원유시장에서 가장 주목 받는 이슈였으며 아마 2018년에도 지속적으로 투자자의 관심을 받게 될 것이지만 주목 받을만한 이슈성과 별개로 실제로 국제유가에...
111,2017.12.02.,"국제유가, 원유감산 연장 소식에 상승세 이어가",국제 유가 원유 감산 연장에 소식에 힘입어 이틀째 상승세를 이어갔다. 1일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 12월 인도분 서부텍사스산 원유(WTI) 가격은 전날보다 배럴당 1.67% 오른 58.36달러에...
112,2017.12.03.,국제 유가 상승에 국내 석유제품 수출량 사상 최대치 기록,“4분기 미국과 유럽 중심…수요 확대 전망” [한국금융신문 유명환 기자] 최근 석유수출국기구(OPEC)를 이끌고 있는 사우디아라비아와 세계 최대 산유국 중 하나인 러시아 등이 감산 합의에 따라 국제 유가가...
113,2017.12.06.,"국제유가, OPEC 생산량 감소 등 영향에 상승",[한국무역신문 = 김성욱 기자] 국제유가가 11월 석유수출국기구(OPEC) 생산량 감소 등 석유시장 재균형 기대감에 상승했다. 6일 한국석유공사에 따르면 5일(현지시간) 뉴욕상품거래소(NYMEX)에서 서부텍사스산원유...
114,2017.12.01.,소비자물가 1.3% 연중 최저치…유가ㆍAI물가 파동 ‘변수’,겨울철 난방 수요 증가와 함께 국제유가 상승 변수가 남아있기 때문이다. 지난달 석유류 가격은 국제유가 상승의 영향으로 지난달과 같은 수준인 8.2% 오르며 상승세를 이어갔다. 석유류 가격 상승세 여파는 곳곳에서...
115,2017.12.03.,셰일오일 증산으로 국제유가 상승압력 약해진다,한국은행은 최근 가파른 상승세를 이어온 국제유가가 미국 셰일오일 증산으로 상승압력이 완화될 것으로 전망했다. 한은은 3일 '해외경제포커스'에 게재한 최근 국제유가 상승 배경 및 전망 자료에서 유가 변동 폭을...
116,2017.12.07.,[국제유가] 6일 두바이유 상승,[투데이에너지 조대인 기자] 6일 국제유가는 서부 텍사스산 원유와 북해산 브렌트유는 하락한 반면 국내 기준유가로 적용되는 두바이유는 하락했다. 한국석유공사는 서부 텍사스산원유인 WTI가 전일대비...
117,2017.12.01.,"국제유가, 감산 연장에도 제한적 상승",[뉴욕=뉴스핌 김민정 특파원]  국제유가가 30일(현지시간) 상승했다. 석유수출국기구(OPEC) 회원국과 러시아가 9개월 감산 연장에 합의했다는 소식이 들리면서 유가는 상승 압력을 받았다. 그러나 내년 6월 합의를...
118,2017.12.07.,"국제유가, 美 휘발유 재고 증가에 급락…WTI 2.9%↓",국제유가가 6일(현지시간) 큰 폭으로 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 배럴당 1.66달러(2.9%) 하락한 55.96달러에 거래를 마쳤다. 런던 ICE 선물거래소의 내년...
119,2017.12.05.,"국제유가, 1%대 하락…WTI, 57.47달러",국제유가가 4일(현지 시간) 1%대 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전거래일보다 배럴당 0.89달러(1.5%) 내려간 57.47달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
120,2017.12.01.,소비자물가 1.3% 상승 ‘연중최저’…유가·AI 파동 ‘변수’,겨울철 난방 수요 증가와 함께 국제유가 상승 변수가 남아있기 때문이다. 지난달 석유류 가격은 국제유가 상승의 영향으로 지난달과 같은 수준인 8.2% 오르며 상승세를 이어갔다. 석유류 가격 상승세 여파는 곳곳에서...
121,2017.12.07.,"국제유가, 美 원유 생산량 역대 최고치에 하락","[한국무역신문 = 김성욱 기자] 국제유가가 미국의 사상 최고치 원유 생산량, 석유제품 재고 증가 등 미국발 악재로 하락했다. 7일 한국석유공사에 따르면 6일(현지시간) 뉴욕상품거래소(NYMEX)에서..."
122,2017.12.05.,"국제유가, 1%대 하락…WTI, 57.47달러",국제유가가 4일(현지 시간) 1%대 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 내년 1월 인도분 서부 텍사스산 원유(WTI)는 전거래일보다 배럴당 0.89달러(1.5%) 내려간 57.47달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
123,2017.12.01.,OPEC 감산 연장 합의…2018년 유가 전망은?,"이번 감산 재연장 합의로 최근 며칠간 하락세를 거듭하던 국제유가도 상승했다. 미국 서부텍사스산 원유(WTI) 가격은 전일 대비 배럴당 0.10달러 상승한 57.40달러를, 브렌트유(Brent) 가격은 전일 대비 배럴당 0.46달러..."
124,2017.11.30.,"고금리·고유가·원화 강세 '뉴노멀' 예고, 기업들 경영전략 다시 짠다",앞서 국제 유가 역시 2년 반 만에 배럴당 60달러 선을 넘나들고 있다. 원/달러 환율도 두 달도 안 돼 1130원대에서 1080원대까지 떨어졌다. 이창선 LG경제연구원 수석연구위원은 “금리가 올라가면 기업들의 이자 부담이...
