,날짜,제목,요약
82,2018.08.01.,"국제유가, 트럼프의 對이란 유화 제스처에 급락",= 국제유가가 도널드 트럼프 미국 대통령의 대(對) 이란 유화 제스처에 급락했다. 31일(현지시간) 마켓워치에 따르면 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI)는 전일 대비 1.95%(1.37 달러)...
83,2018.08.04.,"국제유가, 美中 무역갈등에 하락",[뉴욕=뉴스핌] 김민정 특파원 = 국제유가가 3일(현지시간) 하락했다. 미국 정부가 중국산 재화 2000억달러에 25%의 관세 부과 방침을 확인한 데 이어 중국도 600억달러 미국산 수입품에 5~25%의 관세를 적용하겠다고...
84,2018.07.25.,계속되는 유가 상승…6월 교역조건 3년7개월 만에 최악,지난달 지수의 기준이 되는 5월 국제유가가 1년 전보다 46.7% 뛰었다. 석유는 수입 후 반입하는 데 한달 가량 걸리는 탓에 이달 수입한 것을 다음 달에 사용한다. 수출총액으로 수입할 수 있는 상품의 양을 보여주는...
85,2018.08.08.,"뉴욕증시, 테슬라 급등· 기업실적 호조 다우 0.5% 상승 …국제유가 이란제재...",국제유가도 미국의 대(對)이란 제재가 본격 발효된데 따른 여파로 상승했다. [서울와이어 김하성 기자] 뉴욕증시가 테슬라의 급등과 기업 힐적 호조에 힘입어 상승 마감했다.   국제유가는 미국의 대(對)이란...
86,2018.08.03.,[국제유가] 美 원유 재고 감소 영향 상승…’WTI 68.96달러’,[뉴데일리-송승근 기자] 국제유가가 미국 쿠싱 지역 원유 재고및 원유 생산량 감소 등의 영향으로 상승했다. 3일 한국석유공사에 따르면 2일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유(WTI)는...
87,2018.08.01.,국제유가는 내리는데…기름값은 언제 내리나,뉴시스 산유국들의 원유 생산이 늘면서 국제유가가 큰폭으로 하락했다. 31일(현지시간) 뉴욕상업거래소에서 9월분 서부 텍사스산 원유(WTI) 가격이 전날보다 1.37달러 떨어진 배럴당 68.76달러에 거래를 마쳤다....
88,2018.08.05.,"[시론담론] 국제 유가, 높아지는 불확실성",요즘 중동 지역의 지정학적 리스크가 커지면서 국제 원유 공급 차질이 우려돼 국제 유가가 급등하는 등 국제 유가 흐름이 예사롭지 않다. 이에 따라 국내에서 판매되는 휘발유ㆍ경유ㆍ등유 가격은 연중 최고치를 기록하고...
89,2018.07.29.,러시아도 증산…국제유가 1.3% 하락,하루 100만배럴 추가생산 트럼프 고유가 비판에 호응 세계 최대 산유국인 러시아가 증산 가능성을 시사하자 국제유가가 하락했다. 도널드 트럼프 미국 행정부가 연일 고유가를 비판하며 산유국들에 증산을 압박한...
90,2018.07.26.,"국제유가, 美 석유 재고 감소에 상승세 지속",= 국제유가가 미국의 석유 재고 감소와 중동 정세 불안 이슈에 상승세를 지속했다. 25일(현지시간) 마켓워치에 따르면 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI)는 전일 대비 1.13%(0.78 달러)...
91,2018.08.07.,[국제유가]미국 이란 제재 개시에 상승세,사진=연합뉴스 6일(현지시간) 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전거래일보다 0.8% 오른 배럴당 69.01달러로 장을 마감했다. 런던 ICE 선물거래소의 10월물 브렌트유도...
92,2018.07.25.,"국제유가, 미-이란 긴장고조에 상승…WTI 0.9%↑",국제유가는 24일(현지시간) 하루 만에 올랐다. 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전날보다 배럴당 0.9%(0.63달러) 오른 68.52달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
93,2018.07.24.,"유가, 200달러까지?…美-이란 갈등 유탄맞나","자료:미 에너지정보청(EIA), CNBC 국제유가가 배럴당 200달러까지 치솟을 수 있다는 경고가 나왔다. 이란이 지난주말 호르무즈해협 봉쇄를 위협하고, 이에맞서 미국이 이란에 전쟁을 경고하고 나서는 등 양측의 갈등이..."
94,2018.08.01.,"국제유가, 이란 금수 조치 완화 가능성에 하락",[뉴욕=뉴스핌] 김민정 특파원 = 국제유가가 31일(현지시간) 하락 마감했다. 도널드 트럼프 미국 대통령이 이란과 대화에 나설 의지를 보이면서 시장에서는 원유 매도세가 두드러졌다. 사우디아라비아와 러시아가...
95,2018.08.01.,미-이란 대화 무드… 모처럼 국제유가 진정세,"미국과 이란 간 대화 가능성이 대두하자 국제 유가 또한 진정되는 모양새다. 로하니 대통령은 지난달 31일(현지시간) 신임 주이란 영국대사를 만나 ""이란은 중동의 긴장을 조성하려 한 적 없으며 세계가 이용하는..."
96,2018.08.06.,"[국제유가] 3일 두바이유 ↑, WTI·브렌트유 ↓",[투데이에너지 조대인 기자] 지난 3일 국제유가는 중동산 두바이유가 상승한 반면 서부 텍사스산 원유와 북해산 브렌트유는 하락했다. 한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 0....
97,2018.07.24.,"국제유가, 미-이란 긴장에도 하락…WTI 0.5%↓",국제유가는 23일(현지시간) 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전 거래일보다 배럴당 0.5%(0.37달러) 떨어진 67.89달러에 거래를 마쳤다. 런던 ICE 선물거래소의 9월물...
98,2018.07.29.,"항공업계, 유가·환율 상승 등 악재 연속에 '시름'",국제유가와 원·달러 환율 상승으로 2·4분기 실적 부진이 예상되기 때문이다. 아울러 대형항공사들은 오너와 관련된 이슈들로 홍역을 치르면서 사태 안정화 시점에 촉각을 곤두세우고 있다. 29일 항공업계에 따르면...
99,2018.08.08.,"""이란 제재 여파 유가 90불 갈 수도""","미국의 이란 제재로 원유 공급이 줄어 국제유가가 연말에 배럴당 90달러까지 오를 수 있다는 전망이 나왔다. 에너지애스펙츠의 수석 석유 애널리스트 암리타 센은 6일 CNBC 방송에서 ""(4분기가 되면) 가격이 80달러를 훌쩍..."
100,2018.08.09.,"고유가 때 휘발유·경유 탄력세율 인하 추진…이언주 의원, 관련법 개정안 발...","이어 ""더욱이 휘발유ㆍ경유 등 유류에 대해서는 교통ㆍ에너지ㆍ환경세뿐만 아니라 교육세, 자동차세(주행분), 관세, 부가가치세 등이 추가적으로 부과되어 국민의 부담이 과중함에도 불구하고, 국제유가 등락과..."
101,2018.08.07.,"""국제유가, 이란제재로 배럴당 90달러까지 오를듯""","""국제유가, 이란제재로 배럴당 90달러까지 오를듯"" [앵커] 미국의 대이란 제재 부활에 국제유가가 또다시 요동치고 있습니다. 중대한 공급 부족 사태가 올 경우 국제유가가 크게 상승할 거라는 전망이 나오고 있는데요...."
102,2018.08.07.,"""국제유가, 이란 석유 겨냥 美 2차 제재 앞두고 변동성 커질 것""",[서울=뉴스핌] 이홍규 기자 = 미국의 대(對)이란 제재 조치 1차가 7일(현지시간) 발효한 가운데 오는 11월 초 이란의 석유를 겨냥한 2차 제재를 앞두고 국제 유가가 높은 변동성을 나타낼 것이라는 전망이 나왔다. 이날...
103,2018.08.08.,[국제유가]WTI 0.2% ↑…이란 제재 영향,미국의 이란 제재가 현실화되면서 국제유가 상승세로 연결되고 있다. 미국은 동부시간 기준 이날 오전 0시 1분부터 이란의 미 달러화 매입 금지 등을 포함하는 대 이란 제재를 복원했다. 뉴욕상품거래소...
104,2018.08.03.,"한은 ""경상 흑자 감소는 국제유가 상승 때문""",[국제유가 배럴당 10달러 오르면 연간 경상수지 80억달러 '마이너스' 효과] 【서울=뉴시스】임태훈 기자 = 3일 오전 서울 중구 한국은행에서 박양수 경제통계국장이 6월 국제수지(잠정) 설명회를 하고 있다. 이달...
105,2018.08.08.,"국제유가, 對이란 제재 개시 등으로 상승","[한국무역신문=김성욱 기자] 국제유가가 미국의 對이란 제재 개시, 미국 원유생산 전망치 하향조정 및 원유재고 감소 추정 등의 영향으로 상승했다.  8일 한국석유공사에 따르면 7일(현지시간) 뉴욕상품거래소..."
106,2018.08.07.,“미국 대이란 제재로 유가 90달러 돌파할 것”-CNBC,"한편 6일 국제유가는 상승했다. 미국이 주요 석유 수출국인 이란에 대한 제재를 재개한 가운데, 공급 관련 우려가 커졌기 때문이다. 이날 미국 서부텍사스원유(WTI)는 0.76% 오른 배럴당 69.01달러를 나타냈다...."
107,2018.08.02.,"국제유가, 재고 증가에 하락…WTI 1.6%↓",국제유가는 1일(현지시간) 이틀 연속 큰 폭의 하락세를 기록했다. 이날 뉴욕상업거래소(NYMEX)에서 9월 인도분 서부 텍사스산 원유(WTI) 가격은 전날보다 배럴당 1.6%(1.10달러) 떨어진 67.66달러에 거래를 마쳤다....
108,2018.08.10.,무역갈등 지속 여파...국제 유가 & 美 정유주 또 하락,[초이스경제 이미애 기자] 9일(미국시각) 국제 유가가 전날에 이어 또 떨어졌다. 낙폭은 줄었다. 이날에도 미국-중국 간 무역갈등 등이 유가 하락요인으로 작용했다. 뉴욕상업거래소에 따르면 이날 9월 인도분...
109,2018.08.10.,[국제유가]美WTI ‘숨고르기’…이란 제재 vs 美·中 무역마찰,최근 미국과 중국 간 무역마찰이 심화한 가운데 미국의 대 이란 제재에 대한 우려가 유가의 추가 하락을... 계속해서 유가 안정에 일조하고 있다”고 평가했다. 다른 전문가는 “대 이란 제재에 따른 시장 영향은...
110,2018.08.10.,[국제유가]美WTI ‘숨고르기’…이란 제재 vs 美·中 무역마찰,최근 미국과 중국 간 무역마찰이 심화한 가운데 미국의 대 이란 제재에 대한 우려가 유가의 추가 하락을... 계속해서 유가 안정에 일조하고 있다”고 평가했다. 다른 전문가는 “대 이란 제재에 따른 시장 영향은...
111,2018.08.07.,이란이 '호르무즈' 이야기만 꺼내도 유가가 오르는 이유는?,(사진=아시아경제DB) [ 미국의 대이란 제재가 재개되면서 국제유가가 벌써부터 심상치 않은 움직임을 보이고 있다. 세계 5위 산유국인 이란의 원유 수출 중단으로 인한 수급 우려와 함께 쟁점으로 떠오르고 있는 것은...
112,2018.08.07.,"국제 유가, 이란 제재 부활에 상승...WTI 0.8%↑","국제 유가가 미국의 이란 제재 재개 소식에 상승했습니다. 뉴욕 상업거래소에서 9월 인도분 서부 텍사스산 원유는 배럴당 0.8% 오른 69달러 1센트에 거래를 마쳤고, 런던 선물거래소의 10월물 브렌트유도 배럴당 0.63..."
113,2018.08.03.,상반기 경상수지 흑자 6년 만에 최소…“유가 상승 영향”,"하지만, 경상수지 흑자 폭이 줄어든 것은 ""유가 상승 영향이 크다""며 ""국제유가는 지난해 상반기보다 배럴당 16달러 올랐는데, 보통 유가가 10달러 오르면 연간 경상수지 흑자 규모가 80억 달러 줄어든다""고..."
114,2018.08.08.,[국제유가] WTI 0.2%↑…美 이란제재 복원에 이틀째 상승,[국제유가] WTI 0.2%↑…美 이란제재 복원에 이틀째 상승 국제유가가 7일(현지시간) 상승세를 이어갔다. 이날 미국은 이란에 대한 제재를 일부 재개했다. 오는 11월에는 이란 석유에 대한 제재가 본격 시행돼 공급부족이...
115,2018.08.03.,"국제유가, 사흘 만에 반등…WTI 1.9%↑","국제유가가 사흘 만에 반등했습니다. 오늘(3일) 뉴욕거래소에서 9월 인도분 서부 텍사스산 원유 가격은 어제보다 1배럴에 1.9%, 1.3달러 오른 68.96달러에 거래를 마쳤습니다. 국제유가는 미국의 원유재고 변수에..."
116,2018.08.07.,유가 100달러 시대 다시 오나,미국의 이란산 원유 제재로 국제유가가 실제로 배럴당 90달러까지 상승할 수 있다는 새로운 전망이 나와 가뜩이 움츠러든 경제에 다시 찬물을 끼얹고 있다.     ▲ 최근 미국의 이란 제재로 유가가 다시 배럴당...
117,2018.08.08.,"유가 상승, WTI 69.17달러…이란 제재 개시 영향","[자료=한국석유공사] [EBN 최수진 기자]국제유가는 미국의 對이란 제재 시작과, 미 원유 생산 전망치 하향조정 등 공급 부족 우려로 상승했다. 8일 한국석유공사에 따르면 7일(현지시간) 뉴욕상업거래소(NYMEX)의..."
118,2018.08.07.,"이란 제재에 국제유가 출렁…""하반기 배럴당 70달러 언저리""",하반기 국제유가의 변동성은 커질 것”이라고 내다봤다. 그는 하반기 평균 국제유가는 배럴당 70달러 전후로 예상했다. 상하단 예상밴드는 60~80달러다. 무역분쟁 영향에 원유 상승세는 제한될 것이라는 판단이다. 안...
119,2018.08.09.,"[모닝브리핑] 키움증권, “국제유가 미중 무역분쟁 격화로 급락”",[서울경제] -키움증권은 중국이 미국산 디젤 등 석유제품에 대한 관세를 부과하기로 결정한 데 따라 수요 감소 우려로 3% 이상 큰 폭의 하락세를 보였다고 설명 -중국이 미국산 제품 160억달러 규모에 대해 관세 25...
120,2018.08.08.,[국제유가] 7일 두바이유 등 유가 상승,"[투데이에너지 조대인 기자]  7일 국제유가는 두바이유를 비롯해 서부 텍사스산 원유, 북해산 브렌트유 등이 모두 상승했다.   한국석유공사(사장 양수영)는 서부 텍사스산 원유인 WTI가 전일대비 배럴당 0.16달러..."
121,2018.08.03.,'유가·사드'에 발목..상반기 경상수지 흑자 6년만에 '최소',"한은은 국제유가 상승을 경상수지 흑자 축소 이유로 꼽았다. 박양수 한국은행 경제통계국장은 ""축소된 흑자 폭 대부분은 국제유가 상승 때문""이라고 설명했다. 한은에 따르면 국제유가가 배럴당 10달러 오르면..."
122,2018.08.09.,"[모닝브리핑] 키움증권, “국제유가 미중 무역분쟁 격화로 급락”",[서울경제] -키움증권은 중국이 미국산 디젤 등 석유제품에 대한 관세를 부과하기로 결정한 데 따라 수요 감소 우려로 3% 이상 큰 폭의 하락세를 보였다고 설명 -중국이 미국산 제품 160억달러 규모에 대해 관세 25...
