,날짜,제목,요약
84,2017.07.07.,"모건스탠리 ""국제유가 내년 중반까지 배럴당 50달러 이하 전망""","글로벌 투자은행(IB) 모건스탠리는 6일(현지시간) 미국 서부텍사스산원유(WTI) 가격이 내년 말까지 배럴당 50달러 이하에 머물 것이라고 전망했다. 모건스탠리는 ""석유수출국기구(OPEC)의 감산 규모가 충분하지 않은..."
85,2017.07.05.,"[리포트 인터뷰] 최진명 ""조선업종, 지금이 빅사이클 초입...유가 변수에 흔들...","이런 점은 국제유가가 40달러 이상을 유지할 수 있는가가 에너지 관련 업종에 굉장히 중요하다는 것을 시사한다. 만약 국제유가가 40달러 이하로 하락하고 이것이 추세로 굳으면, 3분기부터 수주를 기대하고 있는..."
86,2017.07.07.,"6일, 국제 유가 상승","한국석유공사는 6일 국제 유가는 미국 원유 및 제품 재고 감소, 미국 달러화 약세 등으로 상승했고, 주요 기관의 국제 유가 전망치 하향 조정 등은 상승폭을 제한했다고 분석했다.   미국에너지정보청(EIA)에..."
87,2017.07.07.,"국제유가, 미국 원유 생산 증가에 2% 하락",(뉴욕=연합인포맥스) 신은실 특파원 = 국제유가는 미국 원유 재고의 큰 폭 감소에도 생산량이 증가해 하락했다. 7일 뉴욕상업거래소 개장 전 거래에서 8월물 서부 텍사스산 원유(WTI) 가격은 배럴당 2.20% 하락한 44....
88,2017.06.29.,제조업 경기지수 두달째 하락…국제유가 하락 영향,국제유가 하락과 조선업 부진의 영향으로 풀이된다. 3개월째 오름세를 유지하던 비제조업 경기지수도 유가 하락과 6.19 부동산대책 등의 영향으로 이달 상승세가 꺾였다. 다만 정부정책이나 유가 하락 등...
89,2017.07.06.,<국채선물 전략> 강보합 예상…국제유가 하락,(서울=연합인포맥스) 오진우 기자 = 6일 국채선물시장은 국제유가가 러시아의 추가 감산에 부정적 태도를 보인 데 따라 국제유가가 큰 폭으로 하락한 영향으로 강보합 수준의 흐름을 보일 것으로 예상된다. 미국의...
90,2017.07.02.,올해 3% 성장 달성할까…추경·가계부채·유가 '3대변수' 관건,"미국의 금리 인상과 보호무역주의, 국제유가 급락 가능성 등 위험 요인이 많기 때문이다. 특히 도널드 트럼프 미국 대통령은 최근 문재인 대통령과 한미 정상회담에서 ""무역적자를 더 허용할 수 없다""며 한미..."
91,2017.07.05.,"정유업계, 하반기 유가 변동 '예의주시'","최근 파이넨셜타임스(FT)에 따르면 산유국들의 감산 연장에도 국제유가는 2015년 이후 최악의 분기를 기록했다. 2분기 들어 브렌트유와 서부텍사스산원유(WTI)는 각각 10.4%, 11.2% 급락했다.  3월말 월..."
92,2017.07.04.,유가 힘 못쓰자… 원자재가격지수 넉달째 하락,6월에 전월比 2.8% 떨어져 “유가 50달러 초중반 갈 듯” 지난달 국제 유가 하락으로 원자재가격지수가 떨어지는 등 원자재가격이 3월부터 4개월 연속 하락세를 나타냈다. 국제 유가는 지난달 5% 안팎으로 급락했지만...
93,2017.07.04.,"유가 침체 속 ‘GE, 베이커휴’ 세계2위 유전서비스 업체 탄생",GE가 베이커 휴 인수를 발표했던 작년 가을만 해도 국제유가가 2019년께 배럴당 60달러에 이를 것으로 전망됐다. 현재 산유국들의 감산에도 불구하고 공급과잉이 지속하면서 유가는 이에 훨씬 못 미치는 배럴당 50달러...
94,2017.07.02.,"'유가發 물가 둔화 조짐', 경기 회복세 제동걸리나",= 국제유가가 배럴 당 45달러까지 떨어지면서 오는 13일 발표할 한국은행의 하반기 경제전망에 관심이 쏠리고 있다. 물가 상승률 둔화 조짐 속에 경제 낙관론을 이어갈 수 있을지 이목이 집중된다. 한은은 앞서 지난...
95,2017.06.30.,"미래에셋대우 ""국제유가, 미국 생산 감소에 긍정적""","국제유가 (PG)[제작 조혜인] 일러스트 그는 ""석유수출국기구(OPEC)의 감산 연장에도 유가는 오히려 감산 결정 이전 수준으로 돌아갔다""며 ""올해 미국 등 세계적으로 원유 재고가 줄어들고 있지만 시장은 미국의 셰일오일..."
96,2017.07.04.,국제유가 8일째 상승,[뉴욕= 국제유가가 8거래일 상승세를 이어갔다. 3일(현지시간) 미국 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI)는 전거래일보다 1.03달러(2.2%) 오른 배럴당 47.07달러에 거래를 마쳤다. 지난주 미국 원유정보기업...
97,2017.07.03.,"교보증권 ""유가 당분간 박스권…LG화학 '최선호주'""",교보증권은 3일 올해 3분기에 국제유가가 배럴당 50달러 이하의 박스권에 머물 것이라며 정유·석유화학 업종의 실적과 주가도 유가에 따라 움직일 것으로 전망했다. 그러면서 아크릴/가소제·폴리염화비닐(PVC)...
98,2017.06.27.,"국제유가, 43달러선 강보합…WTI 0.9%↑",영국 북해의 원유시설 [AFP=연합뉴스 자료사진] 국제유가는 26일(현지시간) 소폭 상승했다. 지난주 '심리적 마지노선'으로 여겨지는 배럴당 40달러 선 부근까지 주저앉으면서 뚜렷한 방향성 없이 등락을 반복하는...
99,2017.07.04.,[국제유가] 미국 산유량 감소에 상승… WTI 2.2%↑,본문 이미지 영역 국제유가 전망. /사진=머니투데이 DB 국제유가가 미국 산유량이 감소한 영향으로 상승했다. 3일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스원유(WTI)는 전일 대비 1.03달러(2.2%) 상승한...
100,2017.07.06.,유가 상승-여행수지 적자 증가 영향… 5월 경상수지 흑자 43% 감소,"국제 유가 상승으로 수입 금액이 늘었고, 중국인 관광객이 줄어 여행수지 적자폭이 크게 늘어난 게 원인으로 분석됐다. 5일 한국은행이 발표한 국제수지 통계에 따르면 5월 경상수지 흑자 규모는 59억4000만 달러..."
101,2017.07.05.,5월 경상흑자 59.4억달러로 축소…유가 상승 여행수지 악화가 영향,"국제유가 상승, 수입 증가 등으로 상품수지가 축소됐고 여행수지가 악화된 영향으로 분석된다. 한국은행이 5일 발표한 '2017년 5월 국제수지(잠정)'에 따르면 지난 5월 상품과 서비스 등을 포함한 경상수지..."
102,2017.07.07.,[국제유가] WTI 0.9% 상승…美 재고 5주래 최대 감소폭,국제유가가 6일(현지시간) 소폭 상승했다. 미국의 지난주 원유 재고가 5주 만에 가장 큰 감소폭을 나타냈다. 다만 미국의 주간 산유량이 증가한 점이 악재로 작용해 장중 상승폭을 대부분 반납했다. 이날 미국...
103,2017.07.06.,국제유가 4% 급락..러시아 “추가 감산 반대”,[뉴욕= 완연한 반등세를 보이던 국제유가가 다시 급락했다. 5일 뉴욕상업거래소에서 서부 텍사스산 원유(WTI) 8월물은 배럴당 1.94달러(4.1%) 하락한 45.13달러에 장을 마감했다. 한달 만에 최대 하락폭이다. 유가는 8거래일...
104,2017.07.06.,"국제유가, 공급과잉 우려에 4% 안팎 급락",국제유가가 4% 안팎으로 급락했다. 약 한 달 만의 최대 하락폭이다. 5일(현지시간) 미국 뉴욕상업거래소(NYMEX)에서 8월 인도분 서부텍사스원유(WTI)는 전 거래일보다 배럴당 1.94달러(4.1%) 하락한 45.13달러에 거래를...
105,2017.07.06.,[미국증시] 국제유가 급락 속 에너지주 부진에 혼조세…나스닥은 반등,뉴욕증시 다우지수는 유가 급락으로 에너지주가 큰 폭으로 하락한 가운데 혼조세를 나타냈다. 그러나... 업종별로는 유가 급락 여파에 에너지업종이 2% 하락하며 가장 큰 하락폭을 기록했다. 엑손모빌 은1.5% 내렸다....
106,2017.07.06.,"뉴욕증시, 유가에 울고 기술주에 웃고…나스닥 상승마감",국제유가가 급락하며 에너지주는 하락했다. 여파로 다우존스 산업평균은 약보합에 장을 마쳤다. 반면 기술주들이 그동안의 부진에서 벗어나 반등했고 나스닥 상승을 이끌었다. 5일(현지시각) 우량주 중심의...
107,2017.07.05.,한국號 올 3% 성장 가능?… 국제유가 안정화에 달렸다,"[동아일보] 수출 회복-설비투자 증가 반영 영국계 투자은행 바클레이스 등 2%중반서 2.9%로 전망치 상향 국제유가, 美셰일가스탓 하락세 신흥국 경제 악영향→ 수출 타격 우려… 가계부채 따른 소비위축도 변수 당초..."
108,2017.07.04.,"""저유가는 수요 아닌 공급문제…OPEC은 영향력 없어""",이날 국제 유가는 5년 만에 최장 기간 랠리를 이어가며 8일째 상승했다. 미국 서부텍사스원유(WTI) 선물은 2.2% 오른 47.07달러로 마감했다. WTI는 지난달 21일 배럴당 42.05달러까지 밀리며 지난해 11월 수준까지 떨어진 바...
109,2017.07.04.,[특징주] 유가 오름세에 항공주 동반 약세,국제유가가 연일 오르면서 4일 장 초반 항공주가 동반 약세를 보이고 있다. 이날 오전 9시 15분 현재 유가증권시장에서 대한항공은 3.47% 하락한 3만6천200원에 거래되고 있다. 제주항공은 3.99% 하락한...
110,2017.07.07.,"유가, 美 원유재고 큰 폭 감소에도 찔끔 올라","WTI, 0.9% 상승한 배럴당 45.52달러 마감 [서울경제] 국제유가가 6일(현지시간) 미국의 원유 재고가 줄었다는 소식에 소폭 상승했다. 미 서부텍사스산 원유(WTI) 8월 인도분은 이날 뉴욕상업거래소(NYMEX)에서 0.39달러(0...."
111,2017.07.06.,"[특징주]정유株, 국제유가 급락에 '약세'",정유주가 국제유가의 급락 소식에 하락세다. 6일 오전 9시23분 현재 SK이노베이션은 전날보다 4000원(2.50%) 내린 15만6000원에 거래되고 있다. GS와 S-Oil도 1~2%대 약세다. 국제유가는 러시아가 추가 감산에...
112,2017.07.07.,"국제유가, 美 원유재고량 대폭 감소에 소폭 상승",국제유가가 소폭 상승했다. 미국의 주간 원유재고량이 5주내 최대폭으로 감소한 영향이다. 하지만 미국의 원유생산량은 증가하면서 유가는 장 초반 상승분을 대부분 반납했다. 6일(현지시간)...
113,2017.07.05.,[국제유가] OPEC 수출 증가 소식에 하락…'Brent유 49.61달러',[뉴데일리-조재범 기자] 국제유가가 OPEC(석유수출국기구) 원유 수출량 증가 소식에 하락했다. 5일 한국석유공사에 따르면 4일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은 독립기념일로...
114,2017.06.29.,"국제유가, 美생산량 감소에 연이틀 반등…WTI 1.1%↑",국제유가 반등 (PG)[제작 조혜인] 일러스트 미국 텍사스 주의 원유채굴장치 국제유가가 이틀 연속으로 반등했다. 28일(현지시간) 미국 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 8월 인도분은 전날보다 0....
115,2017.07.04.,[국제유가] 美 원유 생산량 감소에 상승 'WTI 47.07달러',[뉴데일리-조재범 기자] 국제유가가 미국 원유 생산량 감소 조정에 상승했다. 4일 한국석유공사에 따르면 3일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은 전일대비 1.03 달러 상승한 47.07...
116,2017.06.30.,"국제유가, 사흘 연속 상승…WTI, 45달러선 근접",국제유가 상승 (PG)[제작 조혜인] 일러스트 정유시설 [AFP=연합뉴스 자료사진] 국제유가가 사흘째 상승했다. 29일(현지시간) 미국 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 8월 인도분은 전날보다 0.19달러...
117,2017.07.04.,"""국제유가 안정 등 대외경제 우호적""…경제성장률 3%대 회복할까?","""국제유가 안정 등 대외경제 우호적""…경제성장률 3%대 회복할까? 수출과 설비투자 증가 영향으로 올해 경기가 예상보다 좋아질 것으로 보고 경제성장률 전망치를 높여 잡는 움직임이 확산되고 있습니다. 2분기..."
118,2017.07.05.,[국제유가] 미국 독립기념일로 증시 휴장… WTI ‘보합’,본문 이미지 영역 국제유가 전망. /사진=머니투데이 DB 미국이 독립기념일을 맞아 휴장한 가운데 국제유가도 보합권에서 장을 마쳤다. 4일(현지시간) 뉴욕상업거래소(NYMEX)에서 서부텍사스산원유(WTI)는 전...
119,2017.07.08.,"국제유가, 美채굴장비 증가 소식에 하락","[tbs 지혜롬 기자] 국제유가가 미국의 원유생산 증가 우려 속에 비교적 큰 폭으로 하락했습니다. 뉴욕상업거래소에서 미 서부텍사스산 원유 다음달(8월) 인도분은 어제보다 1달러, 2.8% 내린 배럴당 44달러 23센트에..."
120,2017.07.06.,"국제유가, 이달들어 최대 낙폭… WTI, 4.1%하락",[머니투데이방송 MTN 최소라 기자] 국제유가가 이달들어 가장 큰 폭으로 떨어졌습니다. 5일(현지시간) 뉴욕상업거래소에서 8월분 서부텍사스산원유(WTI)는 전일보다 배럴당 1.94달러(4.1%) 하락한 45.13달러로 거래를...
121,2017.07.07.,"韓銀, 국제유가 급락에 긴축기조 '깜빡이' 끄나",(서울=연합인포맥스) 노현우 기자 = 한국은행의 통화정책 기조 전환이 최근 급락한 국제유가에 영향을 받아 늦춰질 수 있다는 진단이 제기됐다. 현재 물가상승 압력이 충분치 않은 상황에서 국제유가까지 크게...
122,2017.07.02.,"“세계경제 저성장 탈피, 美 트럼프 정책·유가에 달렸다”",미국 트럼프 정부의 정책과 국제유가 향방이 세계 경제의 커다란 불안 요인이라는 한국은행의 분석이 나왔다. 한국은행은 2일 해외경제포커스에 실린 '2017 글로벌 경제 10대 이슈의 모니터링(상반기)'이라는 보고서에서...
123,2017.07.01.,올 하반기 국제유가 배럴당 50달러 전망,"산업부는 지난달 미국의 원유 증산 노력 등으로 국제유가가 배럴당 45달러 선으로 떨어졌지만, 이르면 이번 달부터 신흥국 중심으로 원유 수요가 늘면서 50달러 선을 회복할 것이라고 설명했습니다. 김병용..."
