,날짜,제목,요약
82,2018.04.02.,"국제유가, 상승 랠리 이유 3가지…‘강경파 볼튼+베네수엘라+사우디’","국제유가는 다양한 국제적 이슈의 영향으로 상승하며, 지난 달 29일 기준 브렌트유 가격은 전주 대비 6.40% 상승한 배럴당 70.27달러를 나타냈다. 또, WTI유 가격은 전주 대비 5.7% 오른 64.94달러를 기록했다. 3월 상승폭에..."
83,2018.04.02.,[위클리 Oil] 국제유가 상승에 따른 국내유가 강보합세,"한국석유공사 관계자는 “지속적인 사우디 공조 발언, 미국의 이란 제재 가능성 등으로 국제유가가 상승함에 따라 국내 제품가격은 강보합세를 보일 것으로 전망된다”고 말했다."
84,2018.03.28.,[국제유가] 美 원유생산 증가 우려 하락...'WTI 65.25달러',"[뉴데일리-송승근 기자] 국제유가가 미국 원유 생산 증가 우려, 달러화 강세 등의 영향으로 일제히 하락했다. 28일 한국석유공사에 따르면 27일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된 서부텍사스산원유(WTI)..."
85,2018.04.04.,"국제유가, 증시 반등에 하루 만에 올라","[tbs 지혜롬 기자] 국제유가가 하루 만에 올랐습니다. 뉴욕상업거래소에서 다음달 인도분 서부 텍사스산 원유는 배럴당 50센트, 0.8% 오른 63달러 51센트에 거래를 마쳤습니다. 런던 ICE 선물거래소의 6월 브렌트유도..."
86,2018.03.27.,국제유가 71달러 돌파… ‘볼턴 프리미엄’에 고공행진,국제유가가 ‘볼턴 프리미엄’ 때문에 이틀째 70달러를 웃돌며 고공행진하고 있다. 안보 분야 초강경파인 존 볼턴 전 유엔 주재 미국대사가 백악관 국가안보보좌관에 발탁되면서 미국의 이란 제재 가능성이 부각된...
87,2018.03.23.,출렁거린 국제 유가,미·중 '통상 전면전' 글로벌 금융시장 '패닉' 통상전쟁 우려로 약세 보이다 사우디 감산 소식에 소폭 반등 [ 뉴욕=김현석 기자 ] 미국과 중국의 통상전쟁 우려로 급락한 국제 유가가 사우디아라비아의 2019년 감산...
88,2018.04.02.,"BNP, 국제유가 전망치 상향 조정",  올해 국제유가가 추가로 오를 것이란 전망이 제기됐다.   최근 BNP Paribas는 올해 서부텍사스유(WTI) 가격이 배럴당 65달러를 기록할 것이라고 전망했다. 이는 이전 전망치인 60달러레서 5달러 상향 조정된...
89,2018.04.04.,국제유가 반등 · 美 정유주 급등...호 · 악재는?,[초이스경제 이미애 기자] 3일(미국시각) 국제 유가가 전날의 급락세를 뒤로하고 반등했다. 이에 미국 정유주들도 급반등하면서 미국증시 상승과 궤를 같이했다. 뉴욕상업거래소에 따르면 이날...
90,2018.03.14.,유가 하락에도 수입물가는 상승세...'원달러 환율 상승 영향',원·달러 평균 환율의 상승세는 지난달 국제유가 하락을 상쇄하는 모습이었다. 두바이유를 보면 지난달 평균 배럴당 62.72달러로 전월에 비해 5.3% 하락했다. 지난달 부문별로 수입물가 움직임을 보면 원재료의...
91,2018.03.16.,"국제유가, 수요증가 전망에 강세…WTI 0.4%↑",국제유가는 15일(현지시간) 소폭 상승했다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.23달러(0.4%) 상승한 61.19달러에 거래를 마쳤다. 런던 ICE 선물거래소의 4월물...
92,2018.03.30.,2분기 국제 유가 전망은?…WTI 54~57달러,"요인들이 국제유가 상승 압력을 높이는 요소로 작용할 가능성이 크다""고 말했다. 다만 미국의 원유 생산량의 증가는 유가 하락 요인이 될 전망이다. EIA에 따르면 3월 셋째주 미 원유 생산량은 하루 평균 1043만배럴로..."
93,2018.03.22.,국제유가 이틀새 5% `쑥`,WTI 65.17弗·브렌트 70弗 육박 美원유재고 감소·중동불안… 국제유가가 이틀 새 5%나 급등했다. 미국 원유 재고 감소와 중동 정세 불안에 따른 공급 차질 등이 유가 상승을 부추기는 요인으로 지적된다. 21일(현지시간)...
94,2018.03.27.,‘가뭄 속 단비’고유가…정유株 신바람,"전문가들은 국제유가가 연말까지 완만한 상승을 이어갈 것으로 내다보고 있다. 미국 연방준비제도(Fed)의 금리인상은 셰일기업들의 이자비용 부담을 가중시킨 반면, 미국 경제가 견고히 성장하고 있어 원유수요는..."
95,2018.03.30.,국제유가 고공행진에도 미인도 시추설비 처리 여전히 난항,"[사진 제공 = 대우조선해양] 국제유가가 올해 들어 배럴당 60달러선을 꾸준히 유지하고 있지만, 국내 조선업체들은 여전히 미인도 시추설비 때문에 골머리를 앓고 있다. 새로운 해저 유전을 개발할 때 쓰이는 드릴십의..."
96,2018.04.03.,국제 유가 & 미 정유주 추락...3대 악재는 무엇?,"무역전쟁 우려, 사우디 단가인하 우려, 러시아 증산 우려 등이 유가 압박 [초이스경제 이미애 기자] 2일(미국시각) 무역전쟁 공포로 미국증시가 추락한 가운데 국제 유가도 더불어 급락했다. 무역전쟁으로 인한..."
97,2018.04.01.,"한은 ""日 소비자물가, 경기회복·유가 강세로 상승…전망 엇갈려""",한국은행은 1일 해외경제포커스의 '최근 일본 소비자물가 상승 배경 및 평가' 보고서에서 최근의 물가상승은 경기회복으로 수요 측면의 물가상승 압력이 커지고 국제유가 강세가 지속되는 가운데 폭설 등 일시적인...
98,2018.03.28.,"국제유가, 미 재고 지표 앞두고 하락",[뉴욕=뉴스핌 김민정 특파원]  국제유가가 27일(현지시간) 하락세로 마감했다. 원유시장은 중동의 지정학적 불확실성과 미국의 증산 사이에서 갈팡질팡하며 방향성을 크게 잡지 못하다가 장 후반 하락세로 방향을...
99,2018.03.15.,"국제유가, 미 원유재고 감소에 강세…WTI 0.4%↑",국제유가는 14일(현지시간) 소폭 올랐다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.25달러(0.4%) 상승한 60.96달러에 거래를 마쳤다. 런던 ICE 선물거래소의 4월물...
100,2018.04.03.,"국제유가, 美 금융시장 불안·무역전쟁 우려로 하락",(사진 = AP/뉴시스)[한국무역신문 = 김성욱 기자] 국제유가가 미국 금융시장 불안과 석유수출국기구(OPEC)의 3월 생산량 증가 전망 등으로 하락했다. 3일 한국석유공사에 따르면 2일(현지시간) 뉴욕상품거래소(NYMEX)...
101,2018.04.03.,"국제유가, 2분기 하락출발…WTI 3% 떨어져","[tbs 지혜롬 기자] 국제유가는 2분기 첫 거래일인 현지시간으로 2일 하락세를 기록했습니다. 뉴욕상업거래소에서 다음달 인도분 서부 텍사스산 원유는 배럴당 1달러, 3% 하락한 63달러 1센트에 거래를 마쳤습니다. 런던..."
102,2018.04.05.,무역전쟁 우려에도 국제 유가 선방...시장 상황은?,"미국 원유재고 감소, 달러 약세 등이 유가 하락폭 제한 [초이스경제 이미애 기자] 4일(미국시각) 국제 유가가 전날의 상승세를 뒤로 하고 다시 살짝 떨어졌다. 미국과 중국 간의 무역전쟁 우려가 존재하는 것이 유가엔..."
103,2018.04.06.,"[데일리 Oil] 미·중 관세 대립, 협상 가능성 내비쳐…국제유가 소폭 상승",[산업일보] 글로벌 무역전쟁 우려 완화로 국제유가가 소폭 상승했다. 한국석유공사에 따르면 5일(현지시간) 뉴욕상업거래소(NYMEX) 미국 서부텍사스산 원유(WTI)는 전일대비 배럴당 0.17달러 오른 63.54달러로 마감했다....
104,2018.03.27.,국제유가 소폭 하락···WTI 0.50%↓,[서울경제] 국제유가는 26일(현지시간) 소폭 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.33달러(0.50%) 하락한 65.55달러에 거래를 마쳤다. 미국 오클라호마주의 셰일...
105,2018.04.03.,'봄이 왔다'..유가 안정세·환율 하락에 웃음짓는 항공사,사진= 대한항공(좌)과 아시아나항공(우)[머니투데이방송 MTN 황윤주 기자]원화 가치 상승(원·달러 환율 하락)과 국제유가 안정세로 국내 항공사들이 수혜를 입을 전망이다. 2일 서울외환시장에서 원·달러 환율은 1056....
106,2018.04.03.,[국제유가] G2 무역전쟁 우려 속 WTI 3%↓..금값은 상승,윤세미 기자 fiyonasm@ajunews.com [사진=연합/AP] 2일(현지시간) 국제유가는 미국과 중국의 무역전쟁 우려 속에서 증시를 따라 급락세를 나타냈다.   이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부텍사스산 원유...
107,2018.03.23.,"국제유가, 사흘만에 하락…WTI 1.3%↓",국제유가는 22일(현지시간) 사흘 만에 내렸다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 1.3%(0.87달러) 떨어진 64.30달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
108,2018.03.24.,"국제유가, 감산연장 기대에 상승…WTI 2.5%↑",국제유가는 23일(현지시간) 대폭 올랐다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.5%(1.58달러) 오른 65.88달러에 거래를 마쳤다. 런던 ICE 선물거래소의 5월물...
109,2018.04.04.,"국제유가 올라, 미국 증시 상승으로 위험자산 선호심리 회복","국제유가가 소폭 반등했다. 미국 증시가 오른 데 영향을 받았다. 3일 서부텍사스산 원유(WTI)는 뉴욕상업거래소에서 배럴당 63.51달러, 브렌트유는 런던ICE선물시장에서 배럴당 68.12달러에 거래를 마쳤다. 전일보다..."
110,2018.04.03.,"유가 하락, WTI 63.01달러…미·중 무역분쟁 심화",[자료=한국석유공사] [EBN 최수진 기자]국제유가가 중국의 對미 관세 부과와 트럼프 미국 대통령의 아마존(Amazon)사에 대한 비판에 따른 금융시장 불안 등의 영향으로 급락했다. 3일 한국석유공사에 따르면 2일...
111,2018.04.04.,"국제유가 올라, 미국 증시 상승으로 위험자산 선호심리 회복","국제유가가 소폭 반등했다. 미국 증시가 오른 데 영향을 받았다. 3일 서부텍사스산 원유(WTI)는 뉴욕상업거래소에서 배럴당 63.51달러, 브렌트유는 런던ICE선물시장에서 배럴당 68.12달러에 거래를 마쳤다. 전일보다..."
112,2018.03.30.,"국제유가, 감산연장 기대감에 반등..WTI 0.9%↑",[뉴욕= 국제유가는 29일(현지시간) 나흘 만에 반등했다. 석유생산국들의 감산 방안이 연장될 수 있다는 기대감 덕분이다. 뉴욕상업거래소(NYMEX)는 이날 5월 인도분 서부텍사스산 원유(WTI)는 전 거래일보다 배럴당...
113,2018.04.03.,무역전쟁에 환율·유가하락에…수출株 빨간불 켜지나,- 삼성전자·SK하이닉스 심상치 않은 주가 하락 - 외국인 최근 12거래일 동안 7200억원어치 삼성전자 순매도 - 안전자산 선호심리 확산 속 국제유가도 하락 미국과 중국간 무역전쟁 우려가 커지면서 국내 증시 대표 수출주...
114,2018.03.30.,"국제유가, OPEC 감산 연장 가능성에 상승",[뉴욕=뉴스핌 김민정 특파원]  국제유가가 29일(현지시간) 상승했다. 석유수출국기구(OPEC)가 올해 말까지 이행하기로 한 하루 180만 배럴의 감산을 연장할 수 있다고 시사하면서 투자 심리가 개선됐다. 뉴욕 증시의...
115,2018.04.04.,"[모닝브리핑] 키움증권, “국제유가 위험자산 선호에 반등”",[서울경제] -키움증권은 3일(현지시간) 국제유가가 미 증시 반등으로 인한 위험자산 선호에 전일 하락폭을 일부 만회하며 0.8% 상승마감했다고 밝혀 -또 올해 말 OPEC과 비OPEC 감산 합의가 종료되는 시점에 다시...
116,2018.03.28.,"""국제 유가 상승세…정유·철강·조선 등 수혜주 주목""","부각되면서 유가 상승세가 지속되고 있다. 당분간 상승세가 지속될 것으로 예측되는 가운데 정유, 철강, 조선 등 유가 상승 수혜주의 흐름에 주목해야 한다는 분석이 나왔다. 김대준 한국투자증권 연구원은 28일 ""시장..."
117,2018.04.03.,[원자재시황] 국제 유가 하락…중동 긴장 우려 완화 영향,2일(현지시간) 국제 유가는 중동 긴장 우려가 다소 완화되면서 하락했다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산원유(WTI) 5월 인도분은 전 거래일보다 배럴당 3.0% 떨어진 63.01달러에 장을 마감했다. 같은...
118,2018.03.28.,OPEC·러시아 “석유동맹 연장” 유가 좌우 ‘최대 카르텔’ 뜨나,27일(현지시간) 로이터통신에 따르면 무함마드 왕세자는 전날 이 매체와의 인터뷰에서 “사우디와 러시아는 국제유가 폭락 이후 지난해 1월 시작된 단기간의 원유 감산 동맹을 크게 연장하기로 합의했다”면서 “1년...
119,2018.03.29.,"국제유가, 美원유재고 증가에 하락..WTI 1.3%↓",[뉴욕= 국제유가는 28일(현지시간) 비교적 큰 폭으로 내렸다. 미국의 원유재고가 증가한 것으로 나타나면서 투자심리를 짓누른 것으로 풀이된다. 뉴욕상업거래소(NYMEX)는 이날 5월 인도분 서부 텍사스산 원유(WTI)...
120,2018.03.29.,[국제유가] 美 생산 증가 영향 하락… 'WTI 64.38달러',[뉴데일리-송승근 기자] 국제유가가 미국의 재고 및 생산 증가 영향으로 하락했다. 달러화 강세도 유가 하락을 견인했다. 29일 한국석유공사에 따르면 28일(현지시각) 뉴욕상업거래소(NYMEX)에서 거래된...
121,2018.03.30.,[국제유가] 美 시추기 감소 영향 상승… 'WTI 64.94달러',[뉴데일리-송승근 기자] 국제유가가 세계 최대 석유 수요처인 미국의 원유 시추기 감소 영향으로 상승했다. OPEC(석유수출국기구) 감산 기한 연장 기대감과 지정학적 우려 지속 등의 소식도 유가 상승을 견인했다....
122,2018.03.29.,"""국제유가, 2분기 55~65불 구간서 등락 전망""-하나","하나금융투자는 29일 국제유가가 올 2분기 배럴당 55~65달러 구간에서 등락할 전망이라고 분석했다. 김훈길 연구원은 ""서부 텍사스산 원유(WTI) 기준 국제유가가 지난해 하반기 이후 큰 폭으로 상승해 올해 1월 3년 만의..."
123,2018.03.22.,"국제유가, 미 재고 감소에 강세…WTI 2.6%↑",국제유가는 21일(현지시간) 이틀째 상승했다. 이날 뉴욕상업거래소(NYMEX)에서 5월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 2.6%(1.63달러) 오른 65.17달러에 거래를 마쳤다. 런던 ICE 선물거래소의 5월물...
124,2018.04.04.,[국제유가]2일 WTI·브렌트유↓두바이유↑,"[투데이에너지 배유리 기자] 2일 국제유가는 WTI·브렌트유는 하락했고 두바이유는 상승했다. 한국석유공사 페트로넷에 따르면 서부텍사스산 원유 WTI는 전일대비 배럴당 1.93달러 하락한 63.01달러에, 북해산..."
