,날짜,제목,요약
84,2018.02.14.,국제유가 보합권 등락…WTI 0.2%↓,국제유가는 13일(현지시간) 보합권에서 등락했다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.1달러(0.2%) 하락한 59.19달러에 거래를 마쳤다. 런던 ICE 선물거래소의 브렌트유...
85,2018.02.23.,[국제유가] 美 재고 감소 영향 상승… 'WTI 62.77달러',[뉴데일리-송승근 기자] 국제유가가 미국 원유 재고 감소와 달러화 약세 등의 영향으로 일제히 상승했다. 23일 한국석유공사에 따르면 22일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은...
86,2018.03.03.,국제 유가 소폭 반등했지만...美 정유주는 부진,달러 약세 속 유가 소폭 반등...유가 반등폭 작아 반등 의미 축소 [초이스경제 이미애 기자] 2일(미국시각) 국제 유가가 가까스로 반등했다. 나흘 만의 상승 전환이다. 그러나 유가 반등 폭이 작아서인지 미국증시 내...
87,2018.02.23.,유가 오름세에 정유·화학株 '웃음꽃',[서울경제] 중동의 지정학적 위기 등으로 국제유가가 상승세를 이어가면서 정유·화학주가 수혜를 입을 것이라는 기대감이 높아지고 있다. 정유·화학주는 국제유가 상승에 따른 실적 개선 기대감에 지난해...
88,2018.02.20.,"변동성 커진 국제 유가…전문가 ""하방경직성은 확보""","사진=게티이미지뱅크 국제 유가가 보름간 변동폭이 10%에 달하는 등 최근 널을 뛰는 모습을 보였다. 20일 금융투자업계 전문가들은 현 시점에서 국제 유가의 하방경직성이 높고, 올해 배럴당 50달러(서부텍사스원유·WTI..."
89,2018.02.24.,국제 유가 1% 'UP' 2주 연속 상승,[뉴욕 = 뉴스핌 황숙혜 특파원]  국제 유가가 2주 연속 상승했다. 원유 <사진=블룸버그> 미국 유정 굴착기 가동 지표가 안정을 이룬 한편 오클라호마의 원유 재고가 2014년 이후 최저치라는 소식이 호재로 작용했다....
90,2018.02.22.,"유가 회복에 중동, 건설·ICT 진출 호기···경제외교 강화해야",중동은 국제유가 상승에 힘입어 최근 2~3년 간 지연되거나 취소됐던 건설 프로젝트들이 재개될 조짐을 보이고 있다. 중동 경제지 MEED에 따르면 2018년 중동·북아프리카(MENA) 지역의 건설 발주액이 지난해보다 15.6...
91,2018.02.21.,[국제유가] 산유국 공조 확대에 상승…'WTI 61.90달러',[뉴데일리-송승근 기자] 국제유가가 산유국의 공조 기대감에 상승했다. 21알 한국석유공사에 따르면 20일(현지시간) 뉴욕상업거래소(NYMEX)의 미국 서부텍사스산원유(WTI) 가격은 전일대비 0.22 달러 오른 61.90 달러를...
92,2018.02.12.,국제유가 하락에도 국내 휘발유 가격은 고공행진,= 국제유가가 올 들어 처음 배럴당 60달러 아래로 떨어졌지만 2월 첫째 주 국내 주유소 휘발유 판매 가격은 사상 최장 기간인 28주 연속 오르며 L당 1563.8원으로 집계됐다. 사진은 12일 오후 서울 시내 한...
93,2018.03.01.,국제유가 하락에 엑손모빌 등 에너지주↓… 뉴욕증시 3대지수 일제히 '뚝',"미 연준의 긴축기조에 장기금리 상승, 국제유가 하락, 지난해 4분기 GDP 하락까지 겹치면서 뉴욕증시가 한달 새 1120포인트 빠지며 곤두박질치고 있다. [서울와이어 이동화 기자] 미 연방준비제도(Fed·연준)의..."
94,2018.02.25.,"정유업계 ""국제유가 상승시 실적 개선 난항""",[미디어펜=나광호 기자] 정유업계가 국제유가를 둘러싼 미국과 석유수출국기구(OPEC)의 줄다리기에 촉각을 곤두세우고 있다. 지난 23일(현지시간) 뉴욕상업거래소에서는 서부텍사스산원유(WTI)가 전날 대비 1.2% 오른...
95,2018.02.16.,국제유가 하락세 전환 '뚜렷'…공급과잉· 美원유재고↑,= 고공행진속에 하락과 반등을 이어가고 있는 국제 유가가 조만간 본격 하락세로 전환될 것이란 전망이 나오고 있다. 16일 한국석유공사 등에 따르면 뉴욕상업거래소에서 3월분 서부텍사스산원유(WTI)는 전일대비...
96,2018.02.26.,"국제유가 올라, 리비아 유전에서 원유 생산 중단의 여파","국제유가가 올랐다. 안예하 키움증권 연구원은 26일 ""국제유가가 리비아에서 유전 생산이 중단됐다는 소식에 올랐다""며 ""석유수출국기구(OPEC) 등이 한동안 원유 생산량을 늘리지 않으려는 움직임도 보였다""고..."
97,2018.02.17.,"국제 유가, 감산 기대 등에 사흘째 상승 마감...WTI 0.55%↑",= 국제 유가는 16일(현지시간) 석유수출국기구(OPEC) 와 러시아 등의 감산 움직임으로 투자 심리가 자극을 받으면서 사흘째 상승했다. 뉴욕상품거래소(NYMEX)에서 이날 미국 텍사스산 원유(WTI) 3월 인도분은 전일 대비...
98,2018.02.13.,"국제유가 상승에 수입물가, 3개월만에 올라","반면 수입물가는 국제유가 상승에 힘입어 3개월만에 상승세로 돌아섰다. 13일 한국은행이 발표한 '2018년 1월 수출입물가지수'에 따르면 지난달 수출물가지수는 84.27(2010년 100기준)으로 전월대비 0.4%, 전년동월대비..."
99,2018.02.21.,[국제유가]혼조세..WTI 0.4%↑ 브렌트유 0.6%↓,[뉴욕= 국제유가는 20일(현지시간) 미국 오클라호마의 원유 재고 감소와 달러 강세 등 상승·하락 요인이 맞물리면서 혼조세를 보였다. 뉴욕상업거래소는 이날 4월 인도분 서부 텍사스산 원유(WTI)가 전 거래일보다...
100,2018.03.05.,[뉴스 인 포커스] WTI· 브렌트유·두바이유가 국제원유가격 결정… 국내 휘발...,7개월 만에 국내 기름값이 떨어진 것은 국제 유가가 하락하고 있어서다. 국내 기름값의 바로미터인 중동 두바이유는 지난 1월 넷째주 배럴당 66.96달러로 정점을 찍은 뒤 2월 둘째주까지 3주 연속 내렸다. 국제...
101,2018.03.07.,"국제유가, 달러약세에 강보합…WTI 0.1%↑",[한스경제 김지호] 국제유가가 6일(현지시간) 소폭 올랐다. 이날 뉴욕상품거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 0.1%(3센트) 오른 62.60달러에 거래를 마쳤다. 이날 달러화가 약세를...
102,2018.03.03.,국제유가 나흘만에 반등…WTI 0.4%↑,[tbs 지혜롬 기자] 국제유가가 나흘 만에 반등했습니다. 유가는 미국의 원유재고 증가와 맞물려 사흘 연속으로 급락하면서 저가매수세가 유입된 것으로 분석됩니다. 뉴욕상업거래소에서 다음달 인도분...
103,2018.02.22.,"국제유가, 재고증가·달러 강세에 소폭 하락",국제유가는 21일(현지시간) 소폭 하락했다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전날보다 배럴당 11센트 내린 61.68달러에 거래를 마쳤다. 런던 ICE 선물거래소의 4월물...
104,2018.03.05.,"2월 넷째주 국제유가, 소폭 하락…나프타價 전주비↑","[EBN 권영석 기자] 2월 마지막주 국제유가는 산유국 공조 지속 방안 논의, 미국 원유 생산 증가 우려 등으로 보합세를 보이다, 미 원유 재고 및 생산 증가 추정 등으로 상승세가 꺾였다. 유가는 미국의 원유재고..."
105,2018.03.02.,[국제유가] WTI 1.1%↓…美증시 급락·재고 우려에 2주만에 최저치,국제유가가 1일(현지시간) 1% 이상 하락해 2주 만에 최저치를 기록했다. 미국 증산에 대한 우려 속에 증시가 하락세를 이어가 유가를 압박했다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부텍사스산 원유(WTI)는...
106,2018.03.05.,[국제상품시황]强달러·재고 급증에 국제유가 3.62% 하락,"[서울경제] 미국을 중심으로 글로벌 금리 인상 국면이 본격화되면서 안전자산인 금 가격이 2주 연속 하락했다. 뉴욕상품거래소에서 금 4월물은 온스당 0.52%(6.9달러) 하락한 1,323.4달러에 마감했다. 제롬 파월 신임..."
107,2018.03.01.,"국제유가, 美원유재고량 증가에 하락...WTI, 2.2%↓",국제유가가 하락했다. 미국 원유재고량이 예상보다 크게 증가하면서다. 28일(현지시간) 뉴욕상업거래소에서 4월분 서부텍사스산원유(WTI)는 전일대비 배럴당 1.37달러(2.2%) 떨어진 61.64달러로 거래를 마쳤다....
108,2018.02.15.,"뚝뚝 떨어지는 국제유가…""국내 기름값은 2주뒤 본격 하락""",국제유가 하락 (PG) [제작 조혜인] 일러스트 한동안 상승했던 국제유가가 최근 크게 하락하면서 국내 기름값은 언제쯤 떨어질지에 관심이 쏠리고 있다. 국내 주유소 휘발유 판매 가격은 작년 7월 넷째 주부터 7개월 연속...
109,2018.03.06.,"국제유가, 수요증가 전망에 상승…WTI 2.2%↑",[한스경제 김지호] 국제유가는 5일(현지시간) 상승세를 이어갔다. 이날 뉴욕상품거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 2.2%(1.32달러) 오른 62.57달러에 거래를 마쳤다. 오는...
110,2018.02.15.,"뚝뚝 떨어지는 국제유가…""국내 기름값은 2주뒤 본격 하락""",국제유가 하락 (PG) [제작 조혜인] 일러스트 한동안 상승했던 국제유가가 최근 크게 하락하면서 국내 기름값은 언제쯤 떨어질지에 관심이 쏠리고 있다. 국내 주유소 휘발유 판매 가격은 작년 7월 넷째 주부터 7개월 연속...
111,2018.03.06.,"국제유가, 수요증가 전망에 상승…WTI 2.2%↑",[한스경제 김지호] 국제유가는 5일(현지시간) 상승세를 이어갔다. 이날 뉴욕상품거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 2.2%(1.32달러) 오른 62.57달러에 거래를 마쳤다. 오는...
112,2018.03.02.,"국제유가, 재고 증가 소식에 하락세 지속…WTI 1.1%↓",국제유가가 하락세를 이어갔습니다. 미국 원유 재고와 생산이 늘어났다는 소식이 투자 심리를 냉각시킨 겁니다. 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부텍사스산 원유(WTI)는 배럴당 0.65달러(1.1%) 하락한 60....
113,2018.03.04.,"국제유가, 나흘만에 반등…WTI 0.4%↑",[EBN 권영석 기자] 국제유가가 2일(현지시간) 나흘 만에 반등에 성공했다. 4월 인도분 서부 텍사스산 원유(WTI)는 2일(현지시간) 뉴욕상품거래소(NYMEX)에서 전날보다 배럴당 0.26달러(0.4%) 상승한 61.25달러에 거래를...
114,2018.03.03.,"국제 유가, 무역전쟁 우려 속 4일만에 반등",[뉴욕 = 뉴스핌 황숙혜 특파원]  국제 유가가 4일만에 반등했다. 도널드 트럼프 미국 대통령의 관세 발언에 주식을 포함한 위험자산이 하락 압박을 받았지만 유가는 반등에 성공했다. 원유 <사진=블룸버그> 미국 유전...
115,2018.02.27.,"국제유가, 일제히 상승..WTI 0.6%↑",[뉴욕= 국제유가는 26일(현지시간) 일제히 상승했다. 주요 산유국 중 하나인 리비아의 유전 가동이 차질을 빚으면서다. 뉴욕상업거래소(NYMEX)는 이날 4월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당...
116,2018.03.06.,국제 유가 모처럼 급등...무슨 일?,IEA의 수요 전망 강화 & 리비아 생산 축소 등이 호재로 작용 [초이스경제 이미애 기자] 5일(미국시각) 국제 유가가 또 올랐다. 2거래일 연속 상승이다. 오름폭도 확 커졌다. 리바아의 원유생산 감소 속에 향후...
117,2018.02.28.,[국제유가] 달러 강세 속에서 1%대 하락..WTI 1.4%↓,윤세미 기자 fiyonasm@ajunews.com [사진=연합/AP] 국제유가는 27일(현지시간) 달러 강세 여파로 하락세를 보였다.   이날 뉴욕상업거래소(NYMEX)에서 4월물 서부 텍사스산 원유(WTI)는 배럴당 0.90달러(1.4%) 하락한 63....
118,2018.03.02.,"국제 유가, 美 재고 증가 빌미로 또 하락",[뉴욕 = 뉴스핌 황숙혜 특파원]  국제 유가가 전날에 이어 큰 폭으로 하락했다. 미국 텍사스주 유전 <사진=블룸버그> 미국 원유 재고와 생산이 늘어났다는 소식이 투자 심리를 냉각시켰다. 이와 함께 휘발유 재고...
119,2018.03.01.,"국제 유가, 미국 공급 증가 소식에 하락",[뉴욕 = 뉴스핌 황숙혜 특파원]  미국 공급 상승 우려가 고개를 들면서 국제 유가가 하락했다. 원유 저장 시설 <출처=블룸버그> 지난주 미국 석유업계의 공급 물량이 늘어났다는 소식이 투자 심리를 냉각시켰다....
120,2018.02.27.,"국제유가, 공급 과잉 우려 줄며 상승",[서울경제] 국제유가는 26일(현지시간) 강세를 나타냈다. 이날 뉴욕상업거래소(NYMEX)에서 4월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.36달러(0.6%) 상승한 63.91달러에 거래를 마쳤다. 런던 ICE 선물거래소의...
121,2018.03.01.,"국제 유가, 미국 공급 증가 소식에 하락",[뉴욕 = 뉴스핌 황숙혜 특파원]  미국 공급 상승 우려가 고개를 들면서 국제 유가가 하락했다. 원유 저장 시설 <출처=블룸버그> 지난주 미국 석유업계의 공급 물량이 늘어났다는 소식이 투자 심리를 냉각시켰다....
122,2018.02.21.,"국제유가, 재고 감소·달러 강세에 혼조",국제유가는 20일(현지시간) 혼조세를 보였다. 이날 뉴욕상업거래소(NYMEX)에서 3월 인도분 서부 텍사스산 원유(WTI)는 전 거래일보다 배럴당 0.22달러 오른 61.90달러에 거래를 마쳤다. 런던 ICE 선물거래소의 4월물...
123,2018.03.01.,"[국제유가] 원유재고량 증가, 달러 강세로 WTI 2.2% 급락",이수완 국장 alexlee@ajunews.com [사진=연합/AP] 달러 강세와 미국 원유재고량 재고 증가 소식으로 국제유가는  이틀 연속 크게 하락했다.   28일(현지시간) 뉴욕상업거래소(NYMEX)에서 4월물 서부 텍사스산 원유...
124,2018.02.24.,휘발유 가격 7개월 만에 하락 ‘0.2원’↓ ‘국제유가 하락 영향’,휘발유 가격 7개월 만에 하락 ‘0.2원’↓ ‘국제유가 하락 영향’ [서울경제] 7개월 동안 상승세를 이어가던 국내 휘발유 가격이 하락했다. 오늘 24일 한국석유공사 유가 정보 서비스 ‘오피넷’에 따르면 2월 셋째...
125,2018.02.21.,한파에 유가 상승까지…생산자물가 0.4%↑,2016년 11월 이후 연속 상승 농산물 8.7%ㆍ석탄 석유제품 2.4% 국제유가가 고공행진을 하는 가운데 한파가 겹치면서 연초부터 생산자물가가 0.4% 올랐다. 21일 한국은행이 발표한 ‘2018년 1월 생산자물가지수’에...
